,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
80,7BGOD9zL,Bepa8rBM,阿斯***红酒快乐,2022-02-16 13:35:59,2022-02-16 13:39:23,204,1,NriUJr,大学生兼职调查,222.168.41.152,125.2734100,43.8183900,吉林省,长春市,COMPUTER,Windows,Chrome,1536px*864px,,男,吉林大学-东北亚学院,研二,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,节假日,501-1000元,非常不满意,0,0,1,1,0,0,寻求家长、老师帮助,1,0,1,0,1,0,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,6,5,存在较少不公平现象,,,,,,,0,0,0,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
81,LwPDbrYe,z7AO4G9e,cdm****5WXRE,2022-02-16 13:25:03,2022-02-16 13:35:43,640,1,NriUJr,大学生兼职调查,59.46.188.203,121.5694960,38.8873010,辽宁省,大连市,MOBILE,Android,weixin,393px*851px,,男,中国科学院大学化学化工学院,博士,山东省，潍坊市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,中立,校内,1,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,一个月,与专业的相关性,学校所在城市,较多联系,,,,,4,4,存在较少不公平现象,,,,,,,1,1,0,0,0,0,0,0,基本没有帮助,,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
82,epD4Jape,JekplXkM,R**mon,2022-02-16 13:32:16,2022-02-16 13:35:25,189,1,NriUJr,大学生兼职调查,42.84.226.107,121.5868400,38.9136220,辽宁省,大连市,MOBILE,iOS,Apple WebKit,390px*844px,,男,吉林大学法学院,大三,辽宁省，大连市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,寒暑假,500元及以下,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校外,,,,,,,0,1,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较少不公平现象,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
83,LVJraElL,kM1Xn9Be,m*m*,2022-02-16 13:27:04,2022-02-16 13:32:00,296,1,NriUJr,大学生兼职调查,111.27.38.40,124.8157870,43.4994210,吉林省,长春市,MOBILE,iOS,Apple WebKit,390px*844px,,女,东北师范大学教育学部,研二,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,1份,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,1,0,中立,校内,1,1,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,可以给出实习证明即可,学校所在城市,较多联系,4,5,存在较多不公平现象,1,0,0,0,0,0,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
84,LGBAD4x7,5M2j4ODM,**咕er,2022-02-16 13:25:55,2022-02-16 13:31:21,326,1,NriUJr,大学生兼职调查,175.19.49.248,126.5475860,44.8279590,吉林省,长春市,MOBILE,Android,weixin,393px*873px,,女,吉林大学 软件工程,大四,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,1,0,0,0,寻求家长、老师帮助,1,1,1,1,1,1,0,支持,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,一个月,与专业的相关性,学校所在城市,密切密切,,,,,6,6,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,满足安全需要（工作稳定，很少有焦虑）
85,MJnODx1M,RMWa2QGL,cdm****EFCVA,2022-02-16 13:25:28,2022-02-16 13:31:18,350,1,NriUJr,大学生兼职调查,112.47.107.190,118.5120880,25.1100650,福建省,泉州市,MOBILE,Android,weixin,360px*780px,,女,福建工程学院管理学院,大二,福建省，福州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,周末,501-1000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,1,1,1,0,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,密切密切,6,5,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
86,L0mDYrye,nePPGzye,别**肥脸,2022-02-16 13:26:53,2022-02-16 13:29:59,186,1,NriUJr,大学生兼职调查,112.36.248.5,116.9209870,36.6532280,山东省,济南市,MOBILE,Android,weixin,360px*780px,,女,山东青年政治学院,大三,山东省，济南市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,1,0,支持,校内,0,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,可以留用,家乡城市,较多联系,5,6,无所谓,,,,,,,0,1,0,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
87,e5yNQP0e,yevlJyV7,cdm****PzxqZ,2022-02-16 13:24:57,2022-02-16 13:29:46,289,1,NriUJr,大学生兼职调查,112.47.68.219,118.4249230,24.8111420,福建省,泉州市,MOBILE,Android,weixin,412px*846px,,女,曲阜师范大学历史文化学院,大三,福建省，泉州市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,周末,1001?2000元,非常不满意,0,0,1,1,0,0,忍气吞声，自认倒霉,0,0,0,1,1,0,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,6,5,存在较多不公平现象,1,1,0,1,0,0,1,1,0,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,受到尊重（工作体面有尊严
88,MgErpWOL,5LwrdVV7,cdm****x9vd3,2022-02-16 13:24:45,2022-02-16 13:28:44,239,1,NriUJr,大学生兼职调查,111.52.76.48,112.5058650,37.8642640,山西省,太原市,MOBILE,Android,weixin,360px*780px,,女,清华大学工业工程系,博士,山西省，太原市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,中立,校内,0,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,0,1,0,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
89,LQ8maJv7,me3NNwnL,歌*没雪,2022-02-16 13:25:09,2022-02-16 13:28:28,199,1,NriUJr,大学生兼职调查,183.213.236.156,120.7101130,32.0981540,江苏省,南通市,MOBILE,Android,Chrome,360px*770px,,女,中国矿业大学,大四,江苏省，南通市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,1,0,0,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,0,1,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,6,5,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
90,Lm9qBmpL,2MdoXpze, **饺吧,2022-02-16 13:25:12,2022-02-16 13:28:16,184,1,NriUJr,大学生兼职调查,10.140.171.79,113.1273404,23.0510329,广东省,佛山市,MOBILE,iOS,weixin,414px*896px,,女,中国农业大学兽医学院,大四,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,1,1,1,1,1,0,中立,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,0,0,1,0,一到二个月,公司层次和品牌形象,一线城市,较多联系,,,,,5,5,存在较多不公平现象,0,0,1,1,1,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
91,7lO8KzxM,0eyPXkvL,**块,2022-02-16 13:23:06,2022-02-16 13:27:47,281,1,NriUJr,大学生兼职调查,112.96.136.231,113.0456085,22.8795280,广东省,佛山市,MOBILE,iOS,weixin,414px*736px,,男,四川师范大学,大三,黑龙江省，哈尔滨市,是,,,,,,,,,,,,,,,,,,,,,1份,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,工作日,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,1,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,密切密切,6,7,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
92,eEKADK47,Jekzd3jL,常*杰,2022-02-16 13:23:26,2022-02-16 13:27:11,225,1,NriUJr,大学生兼职调查,120.209.181.6,117.2290100,31.8205700,安徽省,合肥市,COMPUTER,Windows,weixin,1920px*1080px,,男,安徽医科大学公共卫生学院,研二,安徽省，蚌埠市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,1,0,1,0,0,忍气吞声，自认倒霉,0,1,0,1,1,1,0,支持,校内,1,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,3,存在较多不公平现象,1,0,0,1,1,0,1,0,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
93,LOyOA0NM,J7BrQWn7,cdm****XlwkX,2022-02-16 13:14:09,2022-02-16 13:21:05,416,1,NriUJr,大学生兼职调查,223.104.45.236,118.6021164,24.6695126,福建省,泉州市,MOBILE,iOS,weixin,375px*812px,,女,厦门华厦学院商务与管理学院,大三,福建省，泉州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,周末,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,1,0,中立,校外,,,,,,,0,0,1,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,5,5,存在较多不公平现象,0,0,1,0,1,0,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
94,LQ8mNAB7,kM1R5N27,cdm****gizXX,2022-02-16 13:08:14,2022-02-16 13:12:17,243,1,NriUJr,大学生兼职调查,222.216.162.89,108.4130130,22.8337590,广西壮族自治区,南宁市,MOBILE,Android,weixin,360px*780px,,女,中南财经政法大学,大三,广西壮族自治区，南宁市,是,,,,,,,,,,,,,,,,,,,,,7-10份,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,1,1,1,0,0,0,忍气吞声，自认倒霉,0,0,1,0,1,1,0,支持,校外,,,,,,,0,0,1,1,1,0,时间短暂来钱快上手快的兼职,进行过,0,0,0,0,1,0,一到二个月,与专业的相关性,家乡城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
95,ekqyr2j7,kM15pAkM,cdm****aXWZO,2022-02-16 13:08:22,2022-02-16 13:11:38,196,1,NriUJr,大学生兼职调查,117.136.19.6,119.3032070,32.6462640,江苏省,扬州市,MOBILE,Android,weixin,353px*720px,,女,吉林财经大学,大三,江苏省，扬州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,工作日,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,中立,校内,1,0,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一个月,公司层次和品牌形象,一线城市,较多联系,5,5,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
96,e3BAxvnL,WMRakw1e,cdm****0mj0Y,2022-02-16 13:06:29,2022-02-16 13:08:24,115,1,NriUJr,大学生兼职调查,159.226.157.66,114.5297482,38.0270558,河北省,石家庄市,MOBILE,iOS,weixin,390px*844px,,男,中国科学院大学 农学院,研一,江苏省，连云港市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,1,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,四到六个月,可以留用,一线城市,密切密切,5,5,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,受到尊重（工作体面有尊严
