,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
80,MRD6aoKL,ve8rpbz7,cdm****M8ipk,2022-02-16 13:49:50,2022-02-16 13:53:01,191,1,NriUJr,大学生兼职调查,223.104.66.233,110.8698610,22.2676400,广东省,茂名市,MOBILE,Android,weixin,393px*873px,,男,广财工商,大二,广东省，茂名市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,1,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较少不公平现象,,,,,,,0,0,1,0,1,0,0,0,基本没有帮助,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
81,LwPDbaqe,oe4QZX6M,z*h,2022-02-16 13:49:10,2022-02-16 13:52:30,200,1,NriUJr,大学生兼职调查,115.63.100.139,114.9137830,33.4477870,河南省,周口市,COMPUTER,Windows,Chrome,1536px*864px,,女,南京师范大学 法学院,大二,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,0,1,1,0,0,支持,校内,1,0,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,无所谓,,,,,,,0,0,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
82,ebqmDVNL,BMDxDEKM,**,2022-02-16 13:48:02,2022-02-16 13:51:51,229,1,NriUJr,大学生兼职调查,110.245.157.103,117.7529840,41.3106390,河北省,承德市,MOBILE,Android,Chrome,360px*640px,,女,中央艺术学院,大三,河北省，承德市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,周末,1001?2000元,非常不满意,0,0,1,1,0,0,向相关部门投诉,0,1,1,1,1,1,0,支持,校外,,,,,,,1,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,1,0,1,0,0,0,1,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
83,Mr5nJQ0e,pLz9w0K7,迁鸟***公英,2022-02-16 13:40:52,2022-02-16 13:49:19,507,1,NriUJr,大学生兼职调查,106.33.232.94,114.8432710,33.3190980,河南省,周口市,MOBILE,Android,weixin,360px*780px,,女,中国地质大学马克思主义学院,研二,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,0,1,0,1,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
84,MZqyp1je,27anAWwL,L,2022-02-16 13:39:45,2022-02-16 13:47:39,474,1,NriUJr,大学生兼职调查,223.13.51.150,111.6763090,36.4582610,山西省,临汾市,MOBILE,Android,Chrome,360px*800px,,女,山西青年职业学院,大三,山西省，临汾市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,工作日,2001-3000 元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,1,0,0,0,支持,校外,,,,,,,1,1,1,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,1,0,0,1,0,四到六个月,实习条件和薪资待遇,学校所在城市,较少联系,,,,,4,5,存在较多不公平现象,0,1,1,1,1,0,1,0,0,0,0,0,1,1,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,满足安全需要（工作稳定，很少有焦虑）
85,MRD6ax9L,0ey4WobL,阿**答题,2022-02-16 13:39:13,2022-02-16 13:46:20,427,1,NriUJr,大学生兼职调查,117.150.183.72,115.9737100,30.2692690,湖北省,黄冈市,MOBILE,Android,Chrome,360px*800px,,男,湖北文理学院 食化学院,大二,湖北省，黄冈市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,周末,1001?2000元,非常不满意,0,0,0,1,0,0,寻求家长、老师帮助,0,1,1,0,1,0,0,中立,校外,,,,,,,1,1,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,1,0,1,0,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
86,7qXdGJGM,oe4ARnJM,D**ri,2022-02-16 13:41:22,2022-02-16 13:46:01,279,1,NriUJr,大学生兼职调查,117.136.102.24,116.5173990,31.2002210,安徽省,六安市,COMPUTER,Windows,Firefox,1536px*864px,,女,安徽工程大学外国语学院,大三,安徽省，六安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,周末,501-1000元,非常不满意,0,0,1,0,1,0,忍气吞声，自认倒霉,0,0,1,0,1,0,0,反对,校内,0,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,2,存在较多不公平现象,1,1,0,0,0,0,1,1,0,1,0,0,0,0,基本没有帮助,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
87,7XAkPloL,4engyjBM,cdm****fD1jv,2022-02-16 13:27:45,2022-02-16 13:36:52,547,1,NriUJr,大学生兼职调查,39.144.23.233,114.6037520,34.0074070,河南省,周口市,MOBILE,Android,Chrome,360px*803px,,女,河南师范大学,大四,河南省，新乡市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,0,0,0,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,学校所在城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
88,Mr5nJJEe,yevbg63e,cdm****Qwvln,2022-02-16 13:28:42,2022-02-16 13:35:10,388,1,NriUJr,大学生兼职调查,171.127.43.123,113.3380120,40.0697720,山西省,大同市,MOBILE,Android,Chrome,320px*712px,,女,天津外国语大学国传学院,大三,山西省，大同市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,0,0,1,1,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,5,3,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
89,LOyOD5xM,9LQd5pG7,**,2022-02-16 13:29:22,2022-02-16 13:32:22,180,1,NriUJr,大学生兼职调查,112.97.211.213,115.9065950,22.9101650,广东省,汕尾市,MOBILE,Android,weixin,360px*770px,,女,仲恺农业工程学院计算科学学院,大四,广东省，汕尾市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,寒暑假,3001?5000元,非常不满意,1,1,0,0,0,0,寻求家长、老师帮助,0,1,0,1,0,0,0,支持,校外,,,,,,,0,0,1,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,可以留用,一线城市,较少联系,5,6,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
90,LwPDb56e,nePOWOYL,cdm****Ys7di,2022-02-16 13:28:57,2022-02-16 13:32:08,191,1,NriUJr,大学生兼职调查,124.231.210.28,111.1188800,28.0073490,湖南省,娄底市,MOBILE,Android,weixin,360px*803px,,男,湖南大学汽车工程学院,大三,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,节假日,501-1000元,非常不满意,1,0,0,0,0,0,诉诸法律,1,1,0,0,0,1,0,中立,校外,,,,,,,1,1,0,0,0,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,一线城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,满足安全需要（工作稳定，很少有焦虑）
91,ekqyNjY7,xebmnbNL,cdm****XDiCS,2022-02-16 13:28:54,2022-02-16 13:31:42,168,1,NriUJr,大学生兼职调查,182.118.236.223,114.6428320,34.0229080,河南省,周口市,MOBILE,Android,Chrome,393px*873px,,男,河南科技大学土木工程学院,博士,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,周末,2001-3000 元,非常不满意,1,1,1,1,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,中立,校外,,,,,,,1,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,4,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
92,eNQO0kJL,aMgr1N8e,cdm****v7uud,2022-02-16 13:24:33,2022-02-16 13:30:41,368,1,NriUJr,大学生兼职调查,39.144.41.36,104.5863610,26.1263020,贵州省,六盘水市,MOBILE,Android,weixin,360px*800px,,女,井冈山大学教育学院,大二,贵州省，六盘水市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,1,0,1,0,忍气吞声，自认倒霉,0,1,0,1,1,0,0,支持,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一个月,与专业的相关性,学校所在城市,较多联系,4,6,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
93,Mr5nJBVe,xebmzwXL,cdm****MkrnR,2022-02-16 13:26:12,2022-02-16 13:30:12,240,1,NriUJr,大学生兼职调查,117.136.4.90,114.2909760,39.7708270,山西省,大同市,MOBILE,Android,weixin,360px*780px,,女,太原理工大学 物理与光电工程学院,大三,山西省，大同市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,工作日,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,支持,校内,0,0,1,0,1,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较少不公平现象,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
94,M1KAXGBL,aMgOkZOM,随*,2022-02-16 13:26:03,2022-02-16 13:30:11,248,1,NriUJr,大学生兼职调查,223.155.5.48,111.4014570,27.1989800,湖南省,邵阳市,MOBILE,Android,weixin,393px*873px,,男,邵阳学院经管学院,大四,湖南省，岳阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,0,0,1,0,二到四个月,公司层次和品牌形象,家乡城市,较多联系,,,,,5,6,公平,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
95,7KvOaPvM,ve8N1Xg7,cdm****l0Mi8,2022-02-16 13:24:32,2022-02-16 13:30:06,334,1,NriUJr,大学生兼职调查,36.7.56.219,116.9454043,33.6603854,安徽省,宿州市,MOBILE,iOS,weixin,414px*896px,,女,安徽大学 文学院,大三,安徽省，宿州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,1,0,0,0,0,1,0,很有帮助,正式职业之外可以继续保持该兼职,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
96,7XAkPo5L,yev0zP37,cdm****bnTYT,2022-02-16 13:25:47,2022-02-16 13:29:19,212,1,NriUJr,大学生兼职调查,183.0.159.117,110.7964200,22.1912440,广东省,茂名市,MOBILE,Android,weixin,393px*851px,,男,广州大学经济学院,大三,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,7-10份,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,节假日,3001?5000元,非常不满意,1,1,0,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,中立,校内,1,1,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,一线城市,较多联系,5,4,存在较多不公平现象,1,1,1,1,1,0,1,1,1,1,1,1,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
97,M6BPy68M,leNd88J7,cdm****5jiaa,2022-02-16 13:23:45,2022-02-16 13:28:32,287,1,NriUJr,大学生兼职调查,36.161.63.40,117.2699350,30.8511110,安徽省,铜陵市,MOBILE,Android,Chrome,360px*800px,,男,安徽工业大学   电气与信息工程学院,大二,安徽省，铜陵市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,周末,1001?2000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,中立,校外,,,,,,,1,0,0,1,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,学校所在城市,较多联系,5,6,公平,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
98,MJnODnOM,G7XDKkd7,cdm****rCfDv,2022-02-16 13:24:30,2022-02-16 13:27:02,152,1,NriUJr,大学生兼职调查,39.149.149.56,113.4748620,34.1560080,河南省,许昌市,MOBILE,Android,weixin,360px*800px,,女,东北师范大学,大三,河南省，许昌市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,1,1,0,1,0,0,中立,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
99,MdP1APXM,kM15ZEkM,谢*,2022-02-16 13:23:16,2022-02-16 13:26:55,219,1,NriUJr,大学生兼职调查,182.247.106.59,98.4694300,25.3983720,云南省,保山市,MOBILE,Android,weixin,360px*800px,,女,江西财经大学会计学院,大二,云南省，保山市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一个月,与专业的相关性,一线城市,密切密切,4,6,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
100,LQ8ma8v7,neP44Gde,5**边?,2022-02-16 13:23:16,2022-02-16 13:26:46,210,1,NriUJr,大学生兼职调查,111.14.48.31,118.7700750,37.2973420,山东省,东营市,MOBILE,iOS,Apple WebKit,414px*896px,,女,山东大学新闻传播学院,研一,山东省，东营市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,寒暑假,501-1000元,非常不满意,0,0,0,1,0,0,向相关部门投诉,1,1,1,0,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,受到尊重（工作体面有尊严
101,ekqyN9B7,J7qRVyyL,cdm****u8unm,2022-02-16 13:23:06,2022-02-16 13:26:42,216,1,NriUJr,大学生兼职调查,119.134.149.217,115.9138920,23.0048980,广东省,汕尾市,MOBILE,Android,weixin,360px*780px,,女,电子科技大学中山学院人文学院,大二,广东省，汕尾市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,周末,1001?2000元,非常不满意,0,1,0,1,0,0,忍气吞声，自认倒霉,0,0,0,0,1,0,0,中立,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,3,4,存在较多不公平现象,1,1,0,1,0,0,1,1,1,1,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
102,M6BPyDRM,xMo2xbWe,cdm****rPjRh,2022-02-16 13:22:51,2022-02-16 13:26:36,225,1,NriUJr,大学生兼职调查,125.42.95.21,114.6374200,34.0243800,河南省,周口市,MOBILE,Android,weixin,393px*873px,,男,福建农林大学材料工程学院,博士,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,周末,2001-3000 元,非常不满意,1,0,1,1,0,0,寻求家长、老师帮助,0,0,1,1,1,0,0,中立,校外,,,,,,,0,1,1,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一个月,实习条件和薪资待遇,一线城市,较多联系,4,5,存在较少不公平现象,,,,,,,1,1,0,0,0,0,0,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
